name,mean_wind,mean_pressure,year,result
NORBERT,27.8611,1069,2017,1
JOSEPHINE,30.433320000000002,1069,2017,1
ODILE,27.8611,1071,2017,1
RACHEL,27.8611,1070,2017,1
POLO,27.8611,1070,2017,1
KLAUS,30.433320000000002,1068,2017,1
LILI,38.14998,1060,2017,1
MISSING_1410,23.231104,1062,2017,1
SIMON,27.8611,1070,2017,1
MARCO,27.8611,1064,2017,1
TRUDY,27.8611,1070,2017,1
NANA,27.8611,1069,2017,1
VANCE,27.8611,1071,2017,1
MISSING_1411,23.231104,1067,2017,1
MISSING_1412,23.231104,1067,2017,1
MISSING_1413,28.889988,1070,2017,1
MISSING_1414,23.231104,1071,2017,1
SINA,30.433320000000002,1057,2017,1
A29091_HSK0491,25.28888,1064,2017,1
LAURENCE,30.433320000000002,1058,2017,1
JOY,27.8611,1061,2017,1
ALISON,25.28888,1062,2017,1
BELLA,29.404432,1057,2017,1
CHRIS,30.433320000000002,1057,2017,1
DAPHNE,25.28888,1057,2017,1
CYNTHIA,27.346656,1060,2017,1
DEBRA,27.346656,1065,2017,1
KELVIN,30.433320000000002,1059,2017,1
ELMA,30.433320000000002,1060,2017,1
FATIMA,52.039968,1014,2017,1
ERROL,30.433320000000002,1060,2017,1
G19091,25.28888,1065,2017,1
MARIAN,25.28888,1064,2017,1
FIFI,27.8611,1063,2017,1
LISA,30.433320000000002,1064,2017,1
ANDRES,25.28888,1070,2017,1
GRITELLE,27.346656,1060,2017,1
GRITELLE,27.346656,1060,2017,1
BLANCA,27.8611,1070,2017,1
CARLOS,30.433320000000002,1068,2017,1
DELORES,27.8611,1067,2017,1
ANA,25.28888,1072,2017,1
ENRIQUE,27.8611,1068,2017,1
FEFA,27.8611,1069,2017,1
GUILLERMO,27.8611,1070,2017,1
HILDA,27.8611,1069,2017,1
BOB,27.8611,1074,2017,1
CLAUDETTE,27.8611,1074,2017,1
DANNY,27.8611,1070,2017,1
ERIKA,27.8611,1071,2017,1
IGNACIO,27.8611,1069,2017,1
JIMENA,27.8611,1069,2017,1
KEVIN,27.8611,1068,2017,1
LINDA,30.433320000000002,1069,2017,1
MARTY,27.8611,1069,2017,1
A29192_HSK0292,25.28888,1065,2017,1
FABIAN,27.8611,1070,2017,1
A39192,25.28888,1065,2017,1
GRACE,27.8611,1068,2017,1
MISSING_1429,30.433320000000002,1066,2017,1
NORA,30.433320000000002,1066,2017,1
TIA,27.8611,1059,2017,1
A49192_HSK0491,25.28888,1062,2017,1
GRAHAM,27.8611,1060,2017,1
VAL,30.433320000000002,1057,2017,1
WASA,33.00554,1055,2017,1
ARTHUR,33.00554,1055,2017,1
ALEXANDRA,25.28888,1065,2017,1
BRYNA,25.28888,1065,2017,1
BETSY,30.433320000000002,1057,2017,1
MARK,25.28888,1060,2017,1
CLIFF,27.8611,1057,2017,1
CELESTA,25.28888,1063,2017,1
DAMAN,30.433320000000002,1057,2017,1
DAVILIA,25.803324,1062,2017,1
ELIZABETA_ELIZABETHA,25.803324,1062,2017,1
FARIDA,46.89552800000001,1026,2017,1
IAN,30.433320000000002,1060,2017,1
ESAU,30.433320000000002,1057,2017,1
GERDA,25.28888,1066,2017,1
HARRIET_HARRIET_HEAT_HEATHER,30.433320000000002,1060,2017,1
H19192,25.28888,1066,2017,1
FRAN,30.433320000000002,1057,2017,1
GENE,33.00554,1055,2017,1
GENE,33.00554,1055,2017,1
HETTIE,30.433320000000002,1057,2017,1
HETTIE,38.14998,1047,2017,1
IRNA_JANE_JANE_IRNA,27.8611,1062,2017,1
NEVILLE,27.8611,1058,2017,1
SUBTROP,27.8611,1066,2017,1
INNIS,30.433320000000002,1057,2017,1
AGATHA,27.8611,1063,2017,1
CELIA,27.8611,1067,2017,1
BLAS,27.8611,1070,2017,1
DARBY,27.8611,1069,2017,1
ESTELLE,27.8611,1068,2017,1
FRANK,27.8611,1066,2017,1
GEORGETTE,27.8611,1071,2017,1
HOWARD,27.8611,1069,2017,1
ISIS,27.8611,1068,2017,1
JAVIER,27.8611,1070,2017,1
ANDREW,27.8611,1070,2017,1
KAY,27.8611,1070,2017,1
LESTER,27.8611,1071,2017,1
NEWTON,27.8611,1071,2017,1
MADELINE,30.433320000000002,1069,2017,1
ORLENE,30.433320000000002,1069,2017,1
INIKI,27.8611,1070,2017,1
PAINE,30.433320000000002,1072,2017,1
ROSLYN,27.8611,1070,2017,1
TINA,27.8611,1070,2017,1
SEYMORE_SEYMOUR,30.433320000000002,1069,2017,1
BONNIE,30.433320000000002,1069,2017,1
CHARLEY,27.8611,1072,2017,1
DANIELLE,30.433320000000002,1069,2017,1
WARD,33.00554,1060,2017,1
AVIONA,29.404432,1057,2017,1
EARL,27.8611,1069,2017,1
MISSING_1439,27.8611,1062,2017,1
VIRGIL,27.8611,1069,2017,1
WINIFRED,27.8611,1071,2017,1
XAVIER,30.433320000000002,1068,2017,1
YOLANDA,27.8611,1070,2017,1
BABIE,26.832212,1062,2017,1
FRANCES,30.433320000000002,1069,2017,1
ZEKE,27.8611,1069,2017,1
C19293_HSK0493,25.28888,1066,2017,1
KEN,27.8611,1060,2017,1
NINA,27.8611,1058,2017,1
KINA,30.433320000000002,1057,2017,1
C39293,30.433320000000002,1060,2017,1
COLINA,26.832212,1062,2017,1
EDWINA,28.889988,1058,2017,1
DESSILIA,25.28888,1065,2017,1
LENA,30.433320000000002,1057,2017,1
LIN,33.00554,1055,2017,1
OLIVER,27.8611,1060,2017,1
MICK,35.57776,1050,2017,1
FINELLA,25.28888,1062,2017,1
NISHA,43.29442,1040,2017,1
OLI,35.57776,1050,2017,1
GRACIA,25.28888,1064,2017,1
POLLY,30.433320000000002,1058,2017,1
H19293,25.28888,1064,2017,1
HUTELLE,25.28888,1063,2017,1
IONIA,26.832212,1060,2017,1
ROGER,33.00554,1058,2017,1
PREMA,45.86664000000001,1035,2017,1
JOURDANNE,25.28888,1064,2017,1
MONTY,25.28888,1066,2017,1
KONITA,26.832212,1060,2017,1
ADEL,30.433320000000002,1061,2017,1
ONE,27.8611,1063,2017,1
ADRIAN,27.8611,1071,2017,1
BEATRIZ,27.8611,1067,2017,1
ARLENE,27.8611,1066,2017,1
CALVIN,27.8611,1067,2017,1
DORA,30.433320000000002,1070,2017,1
EUGENE,30.433320000000002,1070,2017,1
BRET,30.433320000000002,1070,2017,1
FERNANDA,27.8611,1068,2017,1
CINDY,30.433320000000002,1072,2017,1
GREG,30.433320000000002,1069,2017,1
HILARY,27.8611,1069,2017,1
IRWIN,30.433320000000002,1067,2017,1
EMILY,30.433320000000002,1080,2017,1
DENNIS,27.8611,1070,2017,1
JOVA,30.433320000000002,1070,2017,1
KENNETH,27.8611,1067,2017,1
FLOYD,27.8611,1072,2017,1
LIDIA,27.8611,1067,2017,1
GERT,27.8611,1068,2017,1
HARVEY,30.433320000000002,1074,2017,1
MAX,30.433320000000002,1068,2017,1
NORMA,27.8611,1068,2017,1
ALEXINA,27.346656,1060,2017,1
MISSING_1447,22.716659999999994,1066,2017,1
BETTINA,29.404432,1057,2017,1
MISSING_1448,22.716659999999994,1064,2017,1
CECILIA,27.8611,1060,2017,1
NAOMI,25.28888,1065,2017,1
MISSING_1449,27.8611,1068,2017,1
REWA,27.8611,1057,2017,1
OSCAR,25.28888,1065,2017,1
DAISY,27.8611,1060,2017,1
FARAH_PEARL_PEARL_FARAH,27.8611,1064,2017,1
EDMEA,27.8611,1058,2017,1
QUENTON,27.8611,1065,2017,1
GERALDA,27.8611,1060,2017,1
HOLLANDA,27.8611,1060,2017,1
IVY,27.8611,1060,2017,1
JULITA,27.8611,1058,2017,1
THEODORE,27.8611,1058,2017,1
LITANNE,29.404432,1058,2017,1
KELVINA,27.8611,1060,2017,1
MARIOLA,35.57776,1048,2017,1
SHARON,25.28888,1065,2017,1
NADIA,27.8611,1060,2017,1
USHA,30.433320000000002,1057,2017,1
ODILLE,29.404432,1057,2017,1
WILLY,25.28888,1065,2017,1
MISSING_1450,27.8611,1062,2017,1
MISSING_1451,22.716659999999994,1054,2017,1
ALETTA,27.8611,1069,2017,1
BUD,27.8611,1069,2017,1
CARLOTTA,30.433320000000002,1069,2017,1
ALBERTO,27.8611,1071,2017,1
DANIEL,27.8611,1069,2017,1
EMILIA,30.433320000000002,1070,2017,1
FABIO,27.8611,1071,2017,1
GILMA,27.8611,1068,2017,1
HECTOR,27.8611,1069,2017,1
JOHN,30.433320000000002,1070,2017,1
ILEANA,27.8611,1067,2017,1
BERYL,25.28888,1073,2017,1
CHRIS,30.433320000000002,1070,2017,1
KRISTY,27.8611,1070,2017,1
LANE,30.433320000000002,1069,2017,1
DEBBY,27.8611,1071,2017,1
MIRIAM,30.433320000000002,1069,2017,1
NORMAN,27.8611,1069,2017,1
ERNESTO,27.8611,1070,2017,1
OLIVIA,27.8611,1068,2017,1
PAT_RUTH,33.00554,1058,2017,1
PAUL,27.8611,1069,2017,1
A19495,27.8611,1062,2017,1
ROSA,27.8611,1069,2017,1
MISSING_1458,27.8611,1066,2017,1
FLORENCE,30.433320000000002,1071,2017,1
GORDON,27.8611,1069,2017,1
VANIA,27.8611,1060,2017,1
MISSING_1459,22.716659999999994,1066,2017,1
ALBERTINE,25.28888,1062,2017,1
ANNETTE,25.28888,1066,2017,1
CHRISTELLE,27.8611,1064,2017,1
WILLIAM,33.00554,1050,2017,1
BENTHA,27.8611,1062,2017,1
DORINA,25.28888,1064,2017,1
FODAH,27.8611,1060,2017,1
GAIL,25.28888,1064,2017,1
HEIDA,30.433320000000002,1055,2017,1
BOBBY,25.28888,1066,2017,1
BOBBY,25.28888,1066,2017,1
INGRID,25.28888,1064,2017,1
VIOLET,27.8611,1060,2017,1
WARREN,30.433320000000002,1058,2017,1
JOSTA,25.28888,1065,2017,1
KYLIE,25.28888,1064,2017,1
LIDY,27.8611,1062,2017,1
MARLENE,25.28888,1064,2017,1
CHLOE,25.28888,1065,2017,1
AGNES,30.433320000000002,1055,2017,1
MISSING_1460,27.8611,1058,2017,1
MISSING_1461,27.8611,1058,2017,1
MISSING_1462,27.8611,1058,2017,1
ALLISON,30.433320000000002,1065,2017,1
ADOLPH,27.8611,1071,2017,1
BARRY,25.28888,1079,2017,1
BARBARA,30.433320000000002,1069,2017,1
CHANTAL,27.8611,1072,2017,1
COSME,27.8611,1067,2017,1
DALILA,27.8611,1067,2017,1
DEAN,27.8611,1069,2017,1
ERIN,38.14998,1064,2017,1
ERICK,27.8611,1068,2017,1
FELIX,30.433320000000002,1070,2017,1
FLOSSIE,30.433320000000002,1061,2017,1
GABRIELLE,30.433320000000002,1067,2017,1
GIL,30.433320000000002,1067,2017,1
HUMBERTO,30.433320000000002,1069,2017,1
IRIS,30.433320000000002,1068,2017,1
JERRY,25.28888,1070,2017,1
KAREN,30.433320000000002,1069,2017,1
LUIS,27.8611,1070,2017,1
HENRIETTE,27.8611,1067,2017,1
MISSING_1466,27.8611,1058,2017,1
MARILYN,30.433320000000002,1066,2017,1
ISMAEL,30.433320000000002,1069,2017,1
JULIETTE,30.433320000000002,1068,2017,1
MISSING_1467,27.8611,1060,2017,1
NOEL,27.8611,1067,2017,1
OPAL,27.8611,1064,2017,1
PABLO,30.433320000000002,1069,2017,1
ROXANNE,27.8611,1065,2017,1
MISSING_1468,27.8611,1068,2017,1
SEBASTIEN,27.8611,1066,2017,1
TANYA,30.433320000000002,1064,2017,1
MISSING_1469,27.8611,1060,2017,1
AGNIELLE_DARYL_DARYL_AGNIEL,25.28888,1064,2017,1
MISSING_1470,27.8611,1062,2017,1
EMMA,25.28888,1065,2017,1
FRANK,25.28888,1065,2017,1
GERTIE,27.8611,1060,2017,1
B29596,25.28888,1064,2017,1
BONITA,27.8611,1060,2017,1
BARRY,22.716659999999994,1064,2017,1
CORYNA_HUBERT_HUBERT_CORYN,25.28888,1066,2017,1
TASI_YASI,30.433320000000002,1059,2017,1
ISOBEL,27.8611,1060,2017,1
DENNIS,27.8611,1060,2017,1
DOLORESSE,25.28888,1065,2017,1
EDWIGE,25.28888,1065,2017,1
FLOSSY,25.28888,1063,2017,1
ATU,30.433320000000002,1057,2017,1
KIRSTY,27.8611,1060,2017,1
ZAKA,30.433320000000002,1057,2017,1
GUYLIANNE,25.28888,1064,2017,1
BETI,30.433320000000002,1058,2017,1
HANSELLA,25.28888,1064,2017,1
OLIVIA,25.28888,1064,2017,1
ITELLE,22.716659999999994,1064,2017,1
MISSING_1471,22.716659999999994,1064,2017,1
JENNA,27.8611,1062,2017,1
MISSING_1472,27.8611,1069,2017,1
MISSING_1474,27.8611,1058,2017,1
MISSING_1475,27.8611,1050,2017,1
ARTHUR,27.8611,1070,2017,1
ALMA,30.433320000000002,1069,2017,1
BORIS,27.8611,1070,2017,1
CRISTINA,27.8611,1068,2017,1
BERTHA,30.433320000000002,1069,2017,1
LINDSAY,25.28888,1064,2017,1
CESAR,27.8611,1069,2017,1
DOUGLAS,33.00554,1064,2017,1
A19697_HSK0297,27.8611,1060,2017,1
DOLLY,27.8611,1069,2017,1
EDOUARD,27.8611,1067,2017,1
FRAN,27.8611,1072,2017,1
GUSTAV,30.433320000000002,1068,2017,1
ELIDA,27.8611,1067,2017,1
HORTENSE,27.8611,1066,2017,1
FAUSTO,27.8611,1070,2017,1
ISIDORE,27.8611,1068,2017,1
GENEVIEVE,30.433320000000002,1068,2017,1
HERNAN,30.433320000000002,1064,2017,1
MISSING_1478,27.8611,1062,2017,1
JOSEPHINE,27.8611,1063,2017,1
KYLE,30.433320000000002,1066,2017,1
MISSING_1479,27.8611,1060,2017,1
LILI,27.8611,1066,2017,1
ANTOINETTE,27.8611,1060,2017,1
MISSING_1480,27.8611,1060,2017,1
BELLAMINE_MELANIE_MELANIE_BELL,27.8611,1062,2017,1
MISSING_1481,27.8611,1062,2017,1
DALE,43.29442,1040,2017,1
MARCO,25.28888,1069,2017,1
CYRIL,22.716659999999994,1064,2017,1
CHANTELLE_DANIELLA,30.433320000000002,1057,2017,1
MISSING_1483,27.8611,1064,2017,1
ELVINA,27.8611,1060,2017,1
NICHOLAS,27.8611,1062,2017,1
OPHELIA,27.8611,1062,2017,1
FERGUS,25.28888,1062,2017,1
PHIL,27.8611,1060,2017,1
FABRIOLA,25.28888,1062,2017,1
RACHEL,25.28888,1062,2017,1
DRENA,22.716659999999994,1064,2017,1
EVAN,22.716659999999994,1064,2017,1
HELINDA_PANCHO_PANCHO_HELIN,25.28888,1066,2017,1
ILETTA,25.28888,1064,2017,1
GRETELLE,22.716659999999994,1066,2017,1
FREDA,27.8611,1060,2017,1
ILETTA,25.28888,1064,2017,1
JOSIE,27.8611,1064,2017,1
KARLETTE,27.8611,1064,2017,1
HAROLD,30.433320000000002,1060,2017,1
HSK2997,25.28888,1062,2017,1
LISETTE,22.716659999999994,1067,2017,1
GAVIN,22.716659999999994,1064,2017,1
JUSTIN,27.8611,1058,2017,1
HINA,30.433320000000002,1052,2017,1
IAN,25.28888,1062,2017,1
JUNE,30.433320000000002,1057,2017,1
RHONDA,35.57776,1050,2017,1
MISSING_1484,27.8611,1060,2017,1
ANDRES,27.8611,1069,2017,1
MISSING_1485,27.8611,1071,2017,1
KELI,33.00554,1055,2017,1
BLANCA,30.433320000000002,1069,2017,1
CARLOS,27.8611,1066,2017,1
MISSING_1486,27.8611,1050,2017,1
ANA,30.433320000000002,1073,2017,1
DOLORES,27.8611,1066,2017,1
BILL,30.433320000000002,1074,2017,1
ENRIQUE,27.8611,1069,2017,1
CLAUDETTE,27.8611,1072,2017,1
FELICIA,30.433320000000002,1066,2017,1
DANNY,27.8611,1073,2017,1
HSK0198_M29697,27.8611,1062,2017,1
MISSING_1489,27.8611,1066,2017,1
GUILLERMO,27.8611,1070,2017,1
MISSING_1490,27.8611,1048,2017,1
HILDA,30.433320000000002,1067,2017,1
IGNACIO,27.8611,1068,2017,1
MISSING_1491,27.8611,1052,2017,1
JIMENA,27.8611,1069,2017,1
MISSING_1492,27.8611,1054,2017,1
ERIKA,30.433320000000002,1066,2017,1
KEVIN,30.433320000000002,1069,2017,1
LINDA,27.8611,1067,2017,1
MARTY,27.8611,1066,2017,1
NORA,27.8611,1064,2017,1
MISSING_1493,27.8611,1060,2017,1
OLAF,30.433320000000002,1068,2017,1
LUSI,22.716659999999994,1064,2017,1
FABIAN,27.8611,1069,2017,1
PAULINE,27.8611,1069,2017,1
GRACE,30.433320000000002,1062,2017,1
MARTIN,33.00554,1052,2017,1
MISSING_1494,27.8611,1066,2017,1
RICK,27.8611,1068,2017,1
NUTE,27.8611,1061,2017,1
OSEA,22.716659999999994,1064,2017,1
PAM,30.433320000000002,1058,2017,1
SUSAN,30.433320000000002,1057,2017,1
SID,27.8611,1065,2017,1
SELWYN,25.28888,1066,2017,1
RON,27.8611,1059,2017,1
KATRINA,27.8611,1060,2017,1
A19798_HSK1398,25.28888,1066,2017,1
LES,27.8611,1060,2017,1
TIFFANY,27.8611,1061,2017,1
TUI,27.8611,1060,2017,1
VELI,27.8611,1060,2017,1
URSALA_URSULA,33.00554,1059,2017,1
WES,27.8611,1060,2017,1
BELTANE_HSK2198,27.8611,1060,2017,1
ANACELLE,25.28888,1065,2017,1
VICTOR_VICTOR_CINDY,22.716659999999994,1067,2017,1
D19798_HSK2498,27.8611,1062,2017,1
MAY,27.8611,1062,2017,1
ELSIE,25.28888,1065,2017,1
DONALINE,25.28888,1063,2017,1
FIONA,25.28888,1066,2017,1
YALI,27.8611,1060,2017,1
NATHAN,30.433320000000002,1062,2017,1
ZUMAN,30.433320000000002,1058,2017,1
GEMMA,25.28888,1064,2017,1
ALAN,27.8611,1060,2017,1
BART,30.433320000000002,1057,2017,1
MISSING_1495,27.8611,1058,2017,1
MISSING_1496,27.8611,1064,2017,1
AGATHA,27.8611,1069,2017,1
MISSING_1497,27.8611,1054,2017,1
BLAS,27.8611,1067,2017,1
CELIA,30.433320000000002,1065,2017,1
DARBY,27.8611,1068,2017,1
ALEX,27.8611,1069,2017,1
ESTELLE,30.433320000000002,1064,2017,1
FRANK,30.433320000000002,1069,2017,1
GEORGETTE,27.8611,1069,2017,1
HOWARD,27.8611,1068,2017,1
BONNIE,27.8611,1069,2017,1
CHARLEY,27.8611,1068,2017,1
DANIELLE,27.8611,1067,2017,1
ISIS,27.8611,1064,2017,1
EARL,30.433320000000002,1065,2017,1
JAVIER,27.8611,1061,2017,1
FRANCES,30.433320000000002,1060,2017,1
GEORGES,30.433320000000002,1069,2017,1
HERMINE,30.433320000000002,1061,2017,1
IVAN,27.8611,1070,2017,1
JEANNE,30.433320000000002,1068,2017,1
KARL,27.8611,1063,2017,1
LISA,30.433320000000002,1068,2017,1
ZELIA,27.8611,1062,2017,1
MISSING_1500,27.8611,1062,2017,1
MADELINE,27.8611,1066,2017,1
KAY,30.433320000000002,1069,2017,1
MISSING_1501,27.8611,1062,2017,1
MISSING_1502,27.8611,1060,2017,1
LESTER,30.433320000000002,1065,2017,1
MITCH,30.433320000000002,1062,2017,1
MISSING_1503,27.8611,1062,2017,1
ALISON,27.8611,1062,2017,1
MISSING_1504,27.8611,1064,2017,1
MISSING_1505,27.8611,1062,2017,1
NICOLE,30.433320000000002,1070,2017,1
THELMA,22.716659999999994,1067,2017,1
BILLY,27.8611,1062,2017,1
MISSING_1506,27.8611,1064,2017,1
CORA,25.28888,1062,2017,1
CATHY,27.8611,1062,2017,1
DANI,30.433320000000002,1057,2017,1
ALDA,22.716659999999994,1062,2017,1
OLINDA,30.433320000000002,1056,2017,1
BIRENDA_DAMIEN_DAMIEN_BIREN,27.8611,1060,2017,1
PETE,30.433320000000002,1056,2017,1
CHIKITA,27.8611,1059,2017,1
MISSING_1507,27.8611,1066,2017,1
ELLA,27.8611,1060,2017,1
RONA,27.8611,1061,2017,1
D19899_HSK2299,26.832212,1062,2017,1
FRANK,30.433320000000002,1057,2017,1
GITA,35.57776,1050,2017,1
DAVINA,25.28888,1061,2017,1
HALI,30.433320000000002,1057,2017,1
E39899_HSK3099,25.28888,1063,2017,1
ELAINE,27.8611,1062,2017,1
VANCE,25.28888,1065,2017,1
EVRINA_FREDERIC_FREDERIC_EVR,25.28888,1065,2017,1
GWENDA,25.28888,1067,2017,1
F19899_HAMISH,27.8611,1062,2017,1
MISSING_1508,27.8611,1060,2017,1
26F,35.57776,1052,2017,1
ARLENE,30.433320000000002,1070,2017,1
MISSING_1509,27.8611,1050,2017,1
ADRIAN,30.433320000000002,1066,2017,1
BEATRIZ,30.433320000000002,1068,2017,1
CALVIN,30.433320000000002,1066,2017,1
MISSING_1513,25.28888,1052,2017,1
DORA,30.433320000000002,1067,2017,1
EUGENE,27.8611,1067,2017,1
MISSING_1514,25.28888,1052,2017,1
FERNANDA,27.8611,1068,2017,1
CINDY,30.433320000000002,1063,2017,1
BRET,30.433320000000002,1070,2017,1
EMILY,30.433320000000002,1067,2017,1
DENNIS,30.433320000000002,1069,2017,1
GREG,30.433320000000002,1068,2017,1
FLOYD,27.8611,1068,2017,1
GERT,30.433320000000002,1066,2017,1
HILARY,27.8611,1066,2017,1
HARVEY,30.433320000000002,1065,2017,1
IRWIN,30.433320000000002,1065,2017,1
IRENE,25.28888,1066,2017,1
MISSING_1520,25.28888,1064,2017,1
JOSE,27.8611,1066,2017,1
MISSING_1521,27.8611,1064,2017,1
KATRINA,30.433320000000002,1061,2017,1
LENNY,30.433320000000002,1063,2017,1
MISSING_1522,22.716659999999994,1060,2017,1
ILSA,27.8611,1062,2017,1
JOHN,27.8611,1063,2017,1
ASTRIDE,25.28888,1067,2017,1
BABIOLA,27.8611,1060,2017,1
IRIS,27.8611,1060,2017,1
TD,35.57776,1058,2017,1
JO,27.8611,1060,2017,1
KIRRILY,27.8611,1060,2017,1
CONNIE,25.28888,1063,2017,1
DAMIENNE,27.8611,1063,2017,1
ELINE_LEON_LEONE_ELINE,27.8611,1060,2017,1
MARCIA,27.8611,1060,2017,1
FELICIA,25.28888,1062,2017,1
KIM,25.28888,1065,2017,1
STEVE,27.8611,1064,2017,1
GLORIA,27.8611,1060,2017,1
0919992000_HSK1899_TS17S,27.8611,1060,2017,1
NORMAN,27.8611,1060,2017,1
LEO_TS18SLEO,22.716659999999994,1069,2017,1
HR19SMONA_MONA,25.28888,1065,2017,1
OLGA,27.8611,1060,2017,1
HUDAH,33.00554,1058,2017,1
MISSING_1523,27.8611,1064,2017,1
TESSI,27.8611,1060,2017,1
1319992000,25.28888,1072,2017,1
PAUL,27.8611,1060,2017,1
INNOCENTE,27.8611,1060,2017,1
NEIL,25.28888,1064,2017,1
ROSITA,25.28888,1066,2017,1
ALETTA,27.8611,1065,2017,1
BUD,30.433320000000002,1062,2017,1
CARLOTTA,30.433320000000002,1063,2017,1
DANIEL,27.8611,1069,2017,1
EMILIA,27.8611,1067,2017,1
FABIO,30.433320000000002,1068,2017,1
ALBERTO,27.8611,1067,2017,1
GILMA,30.433320000000002,1065,2017,1
HECTOR,27.8611,1066,2017,1
ILEANA,30.433320000000002,1065,2017,1
BERYL,30.433320000000002,1068,2017,1
CHRIS,27.8611,1069,2017,1
DEBBY,30.433320000000002,1070,2017,1
MISSING_1529,27.8611,1054,2017,1
JOHN,30.433320000000002,1067,2017,1
KRISTY,27.8611,1068,2017,1
ERNESTO,27.8611,1069,2017,1
LANE,27.8611,1067,2017,1
FLORENCE,30.433320000000002,1067,2017,1
GORDON,27.8611,1068,2017,1
HELENE,27.8611,1070,2017,1
MIRIAM,30.433320000000002,1065,2017,1
NORMAN,27.8611,1068,2017,1
ISAAC,30.433320000000002,1068,2017,1
JOYCE,27.8611,1069,2017,1
KEITH,27.8611,1065,2017,1
OLIVIA,27.8611,1066,2017,1
LESLIE,30.433320000000002,1072,2017,1
MISSING_1531,27.8611,1064,2017,1
MICHAEL,30.433320000000002,1067,2017,1
NADINE,27.8611,1069,2017,1
PAUL,27.8611,1067,2017,1
SUBTROP,30.433320000000002,1069,2017,1
MISSING_1532,27.8611,1062,2017,1
ROSA,27.8611,1065,2017,1
MISSING_1533,27.8611,1064,2017,1
SAM,25.28888,1065,2017,1
MISSING_1534,27.8611,1066,2017,1
ANDO,27.8611,1062,2017,1
BINDU,27.8611,1062,2017,1
CHARLY,25.28888,1061,2017,1
TERRI,27.8611,1062,2017,1
720002001,27.8611,1060,2017,1
WINSOME,25.28888,1058,2017,1
WYLVA,27.8611,1060,2017,1
HSK1101_TC07F,30.433320000000002,1057,2017,1
HSK1201OMA_OMA,22.716659999999994,1067,2017,1
ABIGAIL,30.433320000000002,1058,2017,1
PAULA,30.433320000000002,1058,2017,1
RITA,33.00554,1055,2017,1
DERA,27.8611,1064,2017,1
WALTER,27.8611,1063,2017,1
1020002001_HSK1701,27.8611,1062,2017,1
EVARISTE,27.8611,1063,2017,1
SOSE,27.8611,1060,2017,1
ALISTAIR,25.28888,1068,2017,1
MISSING_1535,27.8611,1060,2017,1
ADOLPH,27.8611,1066,2017,1
ALLISON,35.57776,1067,2017,1
MISSING_1536,27.8611,1050,2017,1
BARBARA,30.433320000000002,1068,2017,1
1120002001_HSK2201,30.433320000000002,1070,2017,1
MISSING_1537,27.8611,1071,2017,1
COSME,27.8611,1067,2017,1
DALILA,30.433320000000002,1067,2017,1
ERICK,30.433320000000002,1067,2017,1
BARRY,30.433320000000002,1071,2017,1
CHANTAL,27.8611,1070,2017,1
MISSING_1538,27.8611,1068,2017,1
DEAN,38.14998,1070,2017,1
FLOSSIE,30.433320000000002,1064,2017,1
ERIN,30.433320000000002,1066,2017,1
GIL,30.433320000000002,1066,2017,1
HENRIETTE,27.8611,1066,2017,1
FELIX,30.433320000000002,1068,2017,1
ONE-C,27.8611,1069,2017,1
IVO,27.8611,1064,2017,1
GABRIELLE,27.8611,1070,2017,1
MISSING_1539,30.433320000000002,1068,2017,1
JULIETTE,30.433320000000002,1067,2017,1
KIKO,30.433320000000002,1067,2017,1
HUMBERTO,27.8611,1072,2017,1
TWO-C,27.8611,1070,2017,1
MISSING_1540,27.8611,1066,2017,1
LORENA,30.433320000000002,1066,2017,1
MISSING_1541,27.8611,1069,2017,1
IRIS,27.8611,1071,2017,1
JERRY,27.8611,1068,2017,1
MISSING_1542,27.8611,1064,2017,1
MANUEL,30.433320000000002,1067,2017,1
KAREN,30.433320000000002,1069,2017,1
MISSING_1543,27.8611,1060,2017,1
NARDA,30.433320000000002,1066,2017,1
ALEX_ALEX-ANDRE_ANDRE,25.28888,1064,2017,1
LORENZO,30.433320000000002,1070,2017,1
MICHELLE,30.433320000000002,1064,2017,1
OCTAVE,30.433320000000002,1067,2017,1
NOEL,38.14998,1048,2017,1
MISSING_1544,27.8611,1064,2017,1
OLGA,27.8611,1063,2017,1
BAKO_BESSI_BESSI-BAKO,25.28888,1064,2017,1
CYPRIEN,27.8611,1064,2017,1
BERNIE,22.716659999999994,1066,2017,1
DINA,25.28888,1064,2017,1
EDDY,27.8611,1063,2017,1
FRANCESCA,27.8611,1062,2017,1
CHRIS,27.8611,1063,2017,1
CLAUDIA,27.8611,1063,2017,1
GUILLAUME,27.8611,1065,2017,1
DES,25.28888,1063,2017,1
HARY,25.28888,1065,2017,1
IKALA,25.28888,1066,2017,1
DIANNE_JERY,25.28888,1064,2017,1
BONNIE,20.14444,1068,2017,1
KESINY,27.8611,1062,2017,1
MISSING_1545,27.8611,1062,2017,1
ERROL,25.28888,1065,2017,1
MISSING_1546,27.8611,1066,2017,1
UPIA,27.8611,1060,2017,1
ALMA,30.433320000000002,1067,2017,1
BORIS,27.8611,1064,2017,1
MISSING_1547,30.433320000000002,1067,2017,1
CRISTINA,30.433320000000002,1068,2017,1
ARTHUR,30.433320000000002,1069,2017,1
KALMAEGI,33.00554,1062,2017,1
DOUGLAS,30.433320000000002,1069,2017,1
ELIDA,30.433320000000002,1066,2017,1
